id.A,id.B,event_type,time_point
70,41,Proximity,2009-04-03 00:48:01
60,0,Proximity,2009-04-03 00:48:54
0,60,Proximity,2009-04-03 00:49:49
70,41,Proximity,2009-04-03 00:53:19
60,0,Proximity,2009-04-03 00:54:10
0,60,Proximity,2009-04-03 00:55:05
70,41,Proximity,2009-04-03 00:58:37
60,0,Proximity,2009-04-03 00:59:27
0,60,Proximity,2009-04-03 01:00:22
70,41,Proximity,2009-04-03 01:03:55
60,0,Proximity,2009-04-03 01:04:43
0,60,Proximity,2009-04-03 01:05:39
60,0,Proximity,2009-04-03 01:09:59
0,60,Proximity,2009-04-03 01:10:56
70,41,Proximity,2009-04-03 01:14:31
60,0,Proximity,2009-04-03 01:15:16
0,60,Proximity,2009-04-03 01:16:12
70,41,Proximity,2009-04-03 01:19:49
60,0,Proximity,2009-04-03 01:20:32
0,60,Proximity,2009-04-03 01:21:28
70,41,Proximity,2009-04-03 01:25:07
60,0,Proximity,2009-04-03 01:25:48
0,60,Proximity,2009-04-03 01:26:45
20,35,Proximity,2009-04-03 01:29:32
70,41,Proximity,2009-04-03 01:30:25
60,0,Proximity,2009-04-03 01:31:03
0,60,Proximity,2009-04-03 01:32:01
70,41,Proximity,2009-04-03 01:35:43
60,0,Proximity,2009-04-03 01:36:19
0,60,Proximity,2009-04-03 01:37:18
70,41,Proximity,2009-04-03 01:41:01
60,0,Proximity,2009-04-03 01:41:36
0,60,Proximity,2009-04-03 01:42:34
60,0,Proximity,2009-04-03 01:46:52
0,60,Proximity,2009-04-03 01:47:50
70,41,Proximity,2009-04-03 01:51:37
60,0,Proximity,2009-04-03 01:52:07
0,60,Proximity,2009-04-03 01:53:06
70,41,Proximity,2009-04-03 01:56:55
60,0,Proximity,2009-04-03 01:57:23
0,60,Proximity,2009-04-03 01:58:23
23,57,Calls,2009-04-03 02:01:39
70,41,Proximity,2009-04-03 02:02:13
60,0,Proximity,2009-04-03 02:02:39
0,60,Proximity,2009-04-03 02:03:40
60,0,Calls,2009-04-03 02:07:04
70,41,Proximity,2009-04-03 02:07:31
60,0,Proximity,2009-04-03 02:07:56
0,60,Proximity,2009-04-03 02:08:56
70,41,Proximity,2009-04-03 02:12:49
60,0,Proximity,2009-04-03 02:13:12
0,60,Proximity,2009-04-03 02:14:13
70,41,Proximity,2009-04-03 02:18:07
60,0,Proximity,2009-04-03 02:18:28
0,60,Proximity,2009-04-03 02:19:30
70,41,Proximity,2009-04-03 02:23:25
60,0,Proximity,2009-04-03 02:23:45
0,60,Proximity,2009-04-03 02:24:47
70,41,Proximity,2009-04-03 02:28:43
60,0,Proximity,2009-04-03 02:29:02
0,60,Proximity,2009-04-03 02:30:04
70,41,Proximity,2009-04-03 02:34:01
60,0,Proximity,2009-04-03 02:34:17
0,60,Proximity,2009-04-03 02:35:21
70,41,Proximity,2009-04-03 02:39:19
60,0,Proximity,2009-04-03 02:39:34
0,60,Proximity,2009-04-03 02:40:38
70,41,Proximity,2009-04-03 02:44:37
60,0,Proximity,2009-04-03 02:44:50
0,60,Proximity,2009-04-03 02:45:54
70,41,Proximity,2009-04-03 02:49:55
60,0,Proximity,2009-04-03 02:50:06
0,60,Proximity,2009-04-03 02:51:11
70,41,Proximity,2009-04-03 02:55:13
60,0,Proximity,2009-04-03 02:55:21
0,60,Proximity,2009-04-03 02:56:27
60,0,Proximity,2009-04-03 03:00:38
0,60,Proximity,2009-04-03 03:01:44
61,53,Calls,2009-04-03 03:04:12
60,0,Proximity,2009-04-03 03:05:54
0,60,Proximity,2009-04-03 03:07:01
60,0,Proximity,2009-04-03 03:11:11
0,60,Proximity,2009-04-03 03:12:17
70,41,Proximity,2009-04-03 03:16:25
60,0,Proximity,2009-04-03 03:16:26
0,60,Proximity,2009-04-03 03:17:35
60,0,Proximity,2009-04-03 03:21:43
0,60,Proximity,2009-04-03 03:22:51
34,21,Proximity,2009-04-03 03:24:19
60,0,Proximity,2009-04-03 03:26:59
70,41,Proximity,2009-04-03 03:27:01
34,21,Proximity,2009-04-03 03:29:36
0,60,Proximity,2009-04-03 03:29:51
60,0,Proximity,2009-04-03 03:32:15
70,41,Proximity,2009-04-03 03:32:19
0,60,Proximity,2009-04-03 03:33:25
60,0,Proximity,2009-04-03 03:37:30
70,41,Proximity,2009-04-03 03:37:37
0,60,Proximity,2009-04-03 03:38:42
34,21,Proximity,2009-04-03 03:40:10
60,0,Proximity,2009-04-03 03:42:47
70,41,Proximity,2009-04-03 03:42:55
0,60,Proximity,2009-04-03 03:43:59
34,21,Proximity,2009-04-03 03:45:27
60,0,Proximity,2009-04-03 03:48:02
70,41,Proximity,2009-04-03 03:48:13
0,60,Proximity,2009-04-03 03:49:16
34,21,Proximity,2009-04-03 03:50:44
60,0,Proximity,2009-04-03 03:53:19
70,41,Proximity,2009-04-03 03:53:31
0,60,Proximity,2009-04-03 03:54:33
34,21,Proximity,2009-04-03 03:56:01
60,0,Proximity,2009-04-03 03:58:36
70,41,Proximity,2009-04-03 03:58:49
0,60,Proximity,2009-04-03 03:59:50
34,21,Proximity,2009-04-03 04:01:18
60,0,Proximity,2009-04-03 04:03:53
0,60,Proximity,2009-04-03 04:05:07
34,21,Proximity,2009-04-03 04:06:36
60,0,Proximity,2009-04-03 04:09:08
70,41,Proximity,2009-04-03 04:09:25
0,60,Proximity,2009-04-03 04:10:23
60,0,Proximity,2009-04-03 04:14:24
70,41,Proximity,2009-04-03 04:14:43
0,60,Proximity,2009-04-03 04:15:40
60,0,Proximity,2009-04-03 04:19:41
70,41,Proximity,2009-04-03 04:20:01
0,60,Proximity,2009-04-03 04:20:57
60,0,Proximity,2009-04-03 04:24:56
70,41,Proximity,2009-04-03 04:25:19
0,60,Proximity,2009-04-03 04:26:13
60,0,Proximity,2009-04-03 04:30:12
70,41,Proximity,2009-04-03 04:30:37
0,60,Proximity,2009-04-03 04:31:30
60,0,Proximity,2009-04-03 04:35:29
0,60,Proximity,2009-04-03 04:36:46
60,0,Proximity,2009-04-03 04:40:44
70,41,Proximity,2009-04-03 04:41:13
0,60,Proximity,2009-04-03 04:42:02
60,0,Proximity,2009-04-03 04:46:01
70,41,Proximity,2009-04-03 04:46:31
0,60,Proximity,2009-04-03 04:47:18
60,0,Proximity,2009-04-03 04:51:16
0,60,Proximity,2009-04-03 04:52:35
63,43,Proximity,2009-04-03 04:55:19
60,0,Proximity,2009-04-03 04:56:33
70,41,Proximity,2009-04-03 04:57:07
0,60,Proximity,2009-04-03 04:57:50
34,21,Proximity,2009-04-03 04:58:46
63,43,Proximity,2009-04-03 05:00:34
60,0,Proximity,2009-04-03 05:01:49
70,41,Proximity,2009-04-03 05:02:25
0,60,Proximity,2009-04-03 05:03:07
63,43,Proximity,2009-04-03 05:05:49
60,0,Proximity,2009-04-03 05:07:05
70,41,Proximity,2009-04-03 05:07:43
0,60,Proximity,2009-04-03 05:08:23
60,0,Proximity,2009-04-03 05:12:20
70,41,Proximity,2009-04-03 05:13:01
0,60,Proximity,2009-04-03 05:13:39
23,57,Calls,2009-04-03 05:14:24
23,57,Calls,2009-04-03 05:15:14
23,57,Calls,2009-04-03 05:15:58
60,0,Proximity,2009-04-03 05:17:37
70,41,Proximity,2009-04-03 05:18:19
60,0,Proximity,2009-04-03 05:22:54
70,41,Proximity,2009-04-03 05:23:37
0,60,Proximity,2009-04-03 05:24:10
34,21,Proximity,2009-04-03 05:27:53
60,0,Proximity,2009-04-03 05:28:10
70,41,Proximity,2009-04-03 05:28:55
0,60,Proximity,2009-04-03 05:29:28
60,0,Proximity,2009-04-03 05:33:26
70,41,Proximity,2009-04-03 05:34:13
0,60,Proximity,2009-04-03 05:34:44
60,0,Proximity,2009-04-03 05:38:42
70,41,Proximity,2009-04-03 05:39:31
0,60,Proximity,2009-04-03 05:40:01
60,0,Proximity,2009-04-03 05:43:59
70,41,Proximity,2009-04-03 05:44:49
0,60,Proximity,2009-04-03 05:45:17
70,41,Proximity,2009-04-03 05:50:07
34,21,Proximity,2009-04-03 05:54:16
70,41,Proximity,2009-04-03 05:55:25
70,41,Proximity,2009-04-03 06:00:45
70,41,Proximity,2009-04-03 06:16:39
70,41,Proximity,2009-04-03 06:21:57
34,21,Proximity,2009-04-03 06:23:49
70,41,Proximity,2009-04-03 06:27:15
69,63,Proximity,2009-04-03 06:28:49
70,41,Proximity,2009-04-03 06:32:33
70,41,Proximity,2009-04-03 06:37:51
34,21,Proximity,2009-04-03 06:39:52
70,41,Proximity,2009-04-03 06:43:09
75,78,Proximity,2009-04-03 06:51:31
70,41,Proximity,2009-04-03 06:53:45
70,41,Proximity,2009-04-03 06:59:03
70,41,Proximity,2009-04-03 07:09:39
70,41,Proximity,2009-04-03 07:14:57
70,41,Proximity,2009-04-03 07:25:33
34,21,Proximity,2009-04-03 07:27:32
70,41,Proximity,2009-04-03 07:30:51
70,41,Proximity,2009-04-03 07:36:09
70,41,Proximity,2009-04-03 07:41:27
70,41,Proximity,2009-04-03 07:46:45
69,63,Proximity,2009-04-03 07:49:13
70,41,Proximity,2009-04-03 07:57:36
20,35,Proximity,2009-04-03 07:59:07
69,63,Proximity,2009-04-03 07:59:43
70,41,Proximity,2009-04-03 08:02:54
70,41,Proximity,2009-04-03 08:08:11
20,35,Proximity,2009-04-03 08:09:39
69,63,Proximity,2009-04-03 08:10:13
70,41,Proximity,2009-04-03 08:13:29
0,60,Proximity,2009-04-03 08:16:19
0,60,Proximity,2009-04-03 08:21:36
69,63,Proximity,2009-04-03 08:25:58
0,60,Proximity,2009-04-03 08:26:52
70,41,Proximity,2009-04-03 08:29:23
70,41,Proximity,2009-04-03 08:34:41
70,41,Proximity,2009-04-03 08:39:59
75,78,Proximity,2009-04-03 08:42:16
70,41,Proximity,2009-04-03 08:50:35
60,0,SMS,2009-04-03 08:51:42
20,35,Proximity,2009-04-03 08:51:47
34,21,Proximity,2009-04-03 08:54:21
34,21,Proximity,2009-04-03 08:54:24
70,41,Proximity,2009-04-03 08:55:53
70,41,Proximity,2009-04-03 09:01:11
30,23,SMS,2009-04-03 09:05:07
34,21,Proximity,2009-04-03 09:10:15
30,23,SMS,2009-04-03 09:10:54
70,41,Proximity,2009-04-03 09:11:47
69,63,Proximity,2009-04-03 09:13:23
30,23,SMS,2009-04-03 09:15:11
75,78,Proximity,2009-04-03 09:32:31
70,41,Proximity,2009-04-03 09:32:59
70,41,Proximity,2009-04-03 09:43:35
60,0,Calls,2009-04-03 09:47:48
70,41,Proximity,2009-04-03 10:04:47
70,41,Proximity,2009-04-03 10:10:05
70,41,Proximity,2009-04-03 10:40:17
70,41,Proximity,2009-04-03 10:50:53
0,60,SMS,2009-04-03 11:51:41
60,0,SMS,2009-04-03 11:51:42
60,0,Calls,2009-04-03 12:06:12
60,0,Calls,2009-04-03 12:12:09
20,35,Proximity,2009-04-03 14:57:58
20,35,Proximity,2009-04-03 15:09:05
20,35,Proximity,2009-04-03 15:25:42
20,35,Proximity,2009-04-03 15:36:50
60,0,SMS,2009-04-03 15:52:27
20,35,Proximity,2009-04-03 16:26:10
20,35,Proximity,2009-04-03 16:36:55
67,39,Calls,2009-04-03 17:40:09
57,23,SMS,2009-04-03 18:21:01
70,41,Proximity,2009-04-03 18:22:53
70,41,Proximity,2009-04-03 18:28:11
20,62,Calls,2009-04-03 18:48:17
60,0,SMS,2009-04-03 18:52:27
66,14,Calls,2009-04-03 19:43:19
14,66,Calls,2009-04-03 19:43:26
70,76,Calls,2009-04-03 19:58:14
76,70,Calls,2009-04-03 19:58:15
69,63,Proximity,2009-04-03 20:08:38
69,63,Proximity,2009-04-03 20:13:55
0,60,Proximity,2009-04-03 20:30:32
0,60,Proximity,2009-04-03 20:35:48
0,60,Proximity,2009-04-03 20:41:05
0,60,Proximity,2009-04-03 20:46:22
0,60,Proximity,2009-04-03 20:51:39
0,60,Proximity,2009-04-03 20:56:56
0,60,Proximity,2009-04-03 21:02:13
0,60,Proximity,2009-04-03 21:07:30
60,0,Proximity,2009-04-03 21:12:26
0,60,Proximity,2009-04-03 21:12:47
60,0,Proximity,2009-04-03 21:17:30
0,60,Proximity,2009-04-03 21:18:04
0,60,Proximity,2009-04-03 21:23:21
56,30,Calls,2009-04-03 21:24:45
0,60,Proximity,2009-04-03 21:28:38
30,3,Calls,2009-04-03 21:31:02
30,56,Calls,2009-04-03 21:31:56
0,60,Proximity,2009-04-03 21:33:55
0,60,Proximity,2009-04-03 21:39:12
0,60,SMS,2009-04-03 21:52:26
0,60,Proximity,2009-04-03 21:55:24
60,0,Proximity,2009-04-03 21:55:36
60,0,Calls,2009-04-03 21:56:49
0,60,Proximity,2009-04-03 22:00:41
60,0,Proximity,2009-04-03 22:00:53
0,60,Proximity,2009-04-03 22:05:58
69,63,Proximity,2009-04-03 22:10:39
0,60,Proximity,2009-04-03 22:11:13
69,63,Proximity,2009-04-03 22:15:57
23,57,Calls,2009-04-03 22:16:35
0,60,Proximity,2009-04-03 22:32:21
70,41,Proximity,2009-04-03 22:32:37
0,60,Proximity,2009-04-03 22:37:37
70,41,Proximity,2009-04-03 22:37:55
60,0,Proximity,2009-04-03 22:38:37
0,60,Proximity,2009-04-03 22:42:55
70,41,Proximity,2009-04-03 22:43:13
60,0,Proximity,2009-04-03 22:43:56
0,60,Proximity,2009-04-03 22:48:12
70,41,Proximity,2009-04-03 22:48:31
60,0,Proximity,2009-04-03 22:49:15
0,60,Proximity,2009-04-03 22:53:29
70,41,Proximity,2009-04-03 22:53:49
60,0,Proximity,2009-04-03 22:54:34
23,57,Calls,2009-04-03 22:55:02
0,60,Proximity,2009-04-03 22:58:46
70,41,Proximity,2009-04-03 22:59:07
60,0,Proximity,2009-04-03 22:59:57
60,0,SMS,2009-04-03 23:00:19
0,60,Proximity,2009-04-03 23:04:03
70,41,Proximity,2009-04-03 23:04:25
60,0,Proximity,2009-04-03 23:05:16
0,60,Proximity,2009-04-03 23:09:18
70,41,Proximity,2009-04-03 23:09:43
60,0,Proximity,2009-04-03 23:10:35
0,60,Proximity,2009-04-03 23:14:35
60,0,Proximity,2009-04-03 23:15:52
0,60,Proximity,2009-04-03 23:19:51
60,0,Proximity,2009-04-03 23:21:21
0,60,Proximity,2009-04-03 23:25:07
70,41,Proximity,2009-04-03 23:25:37
60,0,Proximity,2009-04-03 23:26:40
0,60,Proximity,2009-04-03 23:30:23
70,41,Proximity,2009-04-03 23:30:55
60,0,Proximity,2009-04-03 23:31:59
70,41,Proximity,2009-04-03 23:36:13
0,60,Proximity,2009-04-03 23:40:56
70,41,Proximity,2009-04-03 23:41:31
0,60,Proximity,2009-04-03 23:46:13
70,41,Proximity,2009-04-03 23:46:49
0,60,Proximity,2009-04-03 23:51:30
70,41,Proximity,2009-04-03 23:52:07
0,60,Proximity,2009-04-03 23:56:46
70,41,Proximity,2009-04-03 23:57:26
0,60,Proximity,2009-04-04 00:02:03
70,41,Proximity,2009-04-04 00:02:44
0,60,Proximity,2009-04-04 00:07:20
70,41,Proximity,2009-04-04 00:08:03
0,60,Proximity,2009-04-04 00:12:37
70,41,Proximity,2009-04-04 00:13:21
0,60,Proximity,2009-04-04 00:17:54
70,41,Proximity,2009-04-04 00:18:38
0,60,Proximity,2009-04-04 00:23:10
70,41,Proximity,2009-04-04 00:23:56
0,60,Proximity,2009-04-04 00:28:26
70,41,Proximity,2009-04-04 00:29:14
0,60,Proximity,2009-04-04 00:33:43
70,41,Proximity,2009-04-04 00:34:32
0,60,Proximity,2009-04-04 00:38:59
0,60,Proximity,2009-04-04 00:44:15
70,41,Proximity,2009-04-04 00:45:08
0,60,Proximity,2009-04-04 00:49:31
0,60,Proximity,2009-04-04 00:54:47
0,60,Proximity,2009-04-04 01:00:18
0,60,Proximity,2009-04-04 01:04:52
0,60,Proximity,2009-04-04 01:10:52
70,41,Proximity,2009-04-04 01:14:49
0,60,Proximity,2009-04-04 01:16:09
70,41,Proximity,2009-04-04 01:20:14
60,0,Proximity,2009-04-04 01:21:01
0,60,Proximity,2009-04-04 01:21:26
70,41,Proximity,2009-04-04 01:25:32
60,0,Proximity,2009-04-04 01:26:20
0,60,Proximity,2009-04-04 01:26:43
70,41,Proximity,2009-04-04 01:30:50
0,60,Proximity,2009-04-04 01:31:59
70,41,Proximity,2009-04-04 01:36:08
0,60,Proximity,2009-04-04 01:37:16
70,41,Proximity,2009-04-04 01:41:29
0,60,Proximity,2009-04-04 01:42:33
60,0,Calls,2009-04-04 01:45:42
60,0,Calls,2009-04-04 01:46:28
70,41,Proximity,2009-04-04 01:46:47
60,0,Calls,2009-04-04 01:47:42
0,60,Proximity,2009-04-04 01:47:50
70,41,Proximity,2009-04-04 01:52:05
0,60,Proximity,2009-04-04 01:53:07
75,78,Proximity,2009-04-04 01:55:10
70,41,Proximity,2009-04-04 01:57:23
0,60,Proximity,2009-04-04 01:58:24
70,41,Proximity,2009-04-04 02:02:41
0,60,Proximity,2009-04-04 02:03:40
23,57,Calls,2009-04-04 02:07:07
0,60,Proximity,2009-04-04 02:08:56
70,41,Proximity,2009-04-04 02:13:17
0,60,Proximity,2009-04-04 02:14:13
70,41,Proximity,2009-04-04 02:18:35
0,60,Proximity,2009-04-04 02:19:30
70,41,Proximity,2009-04-04 02:23:53
70,41,Proximity,2009-04-04 02:29:11
0,60,Proximity,2009-04-04 02:30:03
0,60,Proximity,2009-04-04 02:35:20
0,60,Proximity,2009-04-04 02:40:37
0,60,Proximity,2009-04-04 02:45:53
0,60,Proximity,2009-04-04 02:51:10
0,60,Proximity,2009-04-04 02:56:27
0,60,Proximity,2009-04-04 03:01:44
0,60,Proximity,2009-04-04 03:07:00
0,60,Proximity,2009-04-04 03:12:17
0,60,Proximity,2009-04-04 03:17:33
0,60,Proximity,2009-04-04 03:22:50
0,60,Proximity,2009-04-04 03:28:06
0,60,Proximity,2009-04-04 03:33:23
0,60,Proximity,2009-04-04 03:38:40
0,60,Proximity,2009-04-04 03:43:57
0,60,Proximity,2009-04-04 03:49:14
0,60,Proximity,2009-04-04 03:54:31
0,60,Proximity,2009-04-04 03:59:48
0,60,Proximity,2009-04-04 04:05:05
0,60,Proximity,2009-04-04 04:10:22
0,60,Proximity,2009-04-04 04:15:39
0,60,Proximity,2009-04-04 04:20:56
0,60,Proximity,2009-04-04 04:26:13
0,60,Proximity,2009-04-04 04:31:30
0,60,Proximity,2009-04-04 04:36:47
0,60,Proximity,2009-04-04 04:42:04
0,60,Proximity,2009-04-04 04:47:21
0,60,Proximity,2009-04-04 04:52:38
0,60,Proximity,2009-04-04 04:57:55
0,60,Proximity,2009-04-04 05:03:12
0,60,Proximity,2009-04-04 05:08:29
0,60,Proximity,2009-04-04 05:13:46
0,60,Proximity,2009-04-04 05:19:03
0,60,Proximity,2009-04-04 05:24:20
0,60,Proximity,2009-04-04 05:29:37
0,60,Proximity,2009-04-04 05:34:54
0,60,Proximity,2009-04-04 05:40:11
0,60,Proximity,2009-04-04 05:45:27
0,60,Proximity,2009-04-04 05:50:44
0,60,Proximity,2009-04-04 05:56:01
0,60,Proximity,2009-04-04 06:01:19
0,60,Proximity,2009-04-04 06:06:35
0,60,Proximity,2009-04-04 06:11:52
0,60,Proximity,2009-04-04 06:17:08
0,60,Proximity,2009-04-04 06:22:25
0,60,Proximity,2009-04-04 06:27:41
0,60,Proximity,2009-04-04 06:32:58
0,60,Proximity,2009-04-04 06:38:15
0,60,Proximity,2009-04-04 06:48:49
0,60,Proximity,2009-04-04 06:54:06
0,60,Proximity,2009-04-04 06:59:23
0,60,Proximity,2009-04-04 07:04:40
0,60,Proximity,2009-04-04 07:09:57
0,60,Proximity,2009-04-04 07:15:14
0,60,Proximity,2009-04-04 07:20:31
0,60,Proximity,2009-04-04 07:25:48
0,60,Proximity,2009-04-04 07:31:05
0,60,Proximity,2009-04-04 07:36:22
0,60,Proximity,2009-04-04 07:41:38
0,60,Proximity,2009-04-04 07:46:55
0,60,Proximity,2009-04-04 07:52:11
0,60,Proximity,2009-04-04 07:57:28
0,60,Proximity,2009-04-04 08:02:44
0,60,Proximity,2009-04-04 08:08:01
0,60,Proximity,2009-04-04 08:13:17
0,60,Proximity,2009-04-04 08:18:34
0,60,Proximity,2009-04-04 08:23:51
0,60,Proximity,2009-04-04 08:29:08
0,60,Proximity,2009-04-04 08:34:25
0,60,Proximity,2009-04-04 08:39:41
0,60,Proximity,2009-04-04 08:44:58
0,60,Proximity,2009-04-04 08:50:15
0,60,Proximity,2009-04-04 08:55:31
0,60,Proximity,2009-04-04 09:00:48
0,60,Proximity,2009-04-04 09:06:03
0,60,Proximity,2009-04-04 09:11:21
0,60,Proximity,2009-04-04 09:16:37
0,60,Proximity,2009-04-04 09:21:54
0,60,Proximity,2009-04-04 09:27:10
0,60,Proximity,2009-04-04 09:32:27
0,60,Proximity,2009-04-04 09:37:43
0,60,Proximity,2009-04-04 09:43:00
0,60,Proximity,2009-04-04 09:48:16
0,60,Proximity,2009-04-04 09:53:33
0,60,Proximity,2009-04-04 09:58:49
0,60,Proximity,2009-04-04 10:04:06
0,60,Proximity,2009-04-04 10:09:23
0,60,Proximity,2009-04-04 10:14:39
0,60,Proximity,2009-04-04 10:19:56
0,60,Proximity,2009-04-04 10:25:13
0,60,Proximity,2009-04-04 10:30:17
0,60,Proximity,2009-04-04 10:35:34
0,60,Proximity,2009-04-04 10:40:51
0,60,Proximity,2009-04-04 10:46:08
0,60,Proximity,2009-04-04 10:51:25
0,60,Proximity,2009-04-04 10:56:41
0,60,Proximity,2009-04-04 11:01:58
0,60,Proximity,2009-04-04 11:07:15
0,60,Proximity,2009-04-04 11:12:33
0,60,Proximity,2009-04-04 11:17:50
0,60,Proximity,2009-04-04 11:23:06
0,60,Proximity,2009-04-04 11:38:57
0,60,Proximity,2009-04-04 11:44:13
0,60,Proximity,2009-04-04 11:49:30
0,60,Proximity,2009-04-04 11:54:47
60,0,Proximity,2009-04-04 12:00:00
0,60,Proximity,2009-04-04 12:05:21
0,60,Proximity,2009-04-04 12:10:37
0,60,Proximity,2009-04-04 12:15:53
0,60,Proximity,2009-04-04 12:21:09
0,60,Proximity,2009-04-04 12:26:24
0,60,Proximity,2009-04-04 12:36:54
0,60,Proximity,2009-04-04 13:50:17
0,60,Proximity,2009-04-04 13:55:32
0,60,Proximity,2009-04-04 14:00:49
0,60,Proximity,2009-04-04 14:06:05
0,60,Proximity,2009-04-04 14:11:22
0,60,Proximity,2009-04-04 14:16:39
0,60,Proximity,2009-04-04 14:21:55
0,60,Proximity,2009-04-04 14:27:12
0,60,Proximity,2009-04-04 14:32:29
0,60,Proximity,2009-04-04 14:37:45
0,60,Proximity,2009-04-04 14:43:01
0,60,Proximity,2009-04-04 14:48:18
0,60,Proximity,2009-04-04 14:53:34
0,60,Proximity,2009-04-04 14:58:51
0,60,Proximity,2009-04-04 15:04:08
0,60,Proximity,2009-04-04 15:09:25
0,60,Proximity,2009-04-04 15:14:41
29,35,Calls,2009-04-04 15:15:12
0,60,Proximity,2009-04-04 15:19:56
0,60,Proximity,2009-04-04 15:25:13
29,35,Calls,2009-04-04 15:28:52
0,60,Proximity,2009-04-04 15:30:30
0,60,Proximity,2009-04-04 15:35:47
0,60,Proximity,2009-04-04 15:41:03
0,60,Proximity,2009-04-04 15:46:19
0,60,Proximity,2009-04-04 15:51:37
0,60,Proximity,2009-04-04 15:56:54
0,60,Proximity,2009-04-04 16:02:10
0,60,Proximity,2009-04-04 16:07:27
0,60,Proximity,2009-04-04 16:12:43
0,60,Proximity,2009-04-04 16:18:00
29,35,Calls,2009-04-04 16:23:05
0,60,Proximity,2009-04-04 16:23:15
23,57,Calls,2009-04-04 16:24:28
0,60,Proximity,2009-04-04 16:28:33
0,60,Proximity,2009-04-04 16:39:06
67,31,Calls,2009-04-04 16:43:17
0,60,Proximity,2009-04-04 16:49:40
0,60,Proximity,2009-04-04 16:54:57
0,60,Proximity,2009-04-04 17:00:14
0,60,Proximity,2009-04-04 17:05:31
0,60,Proximity,2009-04-04 17:16:04
60,0,Proximity,2009-04-04 17:21:17
60,0,Proximity,2009-04-04 17:26:21
0,60,Proximity,2009-04-04 17:26:38
0,60,Proximity,2009-04-04 17:31:55
0,60,Proximity,2009-04-04 17:37:11
0,60,Proximity,2009-04-04 17:42:28
0,60,Proximity,2009-04-04 17:47:45
0,60,Proximity,2009-04-04 17:53:02
0,60,Proximity,2009-04-04 17:58:19
0,60,Proximity,2009-04-04 18:03:36
0,60,Proximity,2009-04-04 18:08:53
0,60,Proximity,2009-04-04 18:14:09
0,60,Proximity,2009-04-04 18:19:26
0,60,Proximity,2009-04-04 18:24:43
0,60,Proximity,2009-04-04 18:30:00
0,60,Proximity,2009-04-04 18:35:17
0,60,Proximity,2009-04-04 18:40:33
0,60,Proximity,2009-04-04 18:45:50
0,60,Proximity,2009-04-04 18:51:07
0,60,Proximity,2009-04-04 18:56:23
0,60,Proximity,2009-04-04 19:01:40
60,0,Proximity,2009-04-04 19:16:47
0,60,Proximity,2009-04-04 19:17:31
0,60,Proximity,2009-04-04 19:22:47
60,0,Proximity,2009-04-04 19:32:11
0,60,Proximity,2009-04-04 19:33:20
60,0,Proximity,2009-04-04 19:37:28
0,60,Proximity,2009-04-04 19:38:37
0,60,Proximity,2009-04-04 19:43:54
60,0,Proximity,2009-04-04 19:47:08
0,60,Proximity,2009-04-04 19:49:11
0,60,Proximity,2009-04-04 19:54:28
0,60,Proximity,2009-04-04 19:59:45
0,60,Proximity,2009-04-04 20:05:02
0,60,Proximity,2009-04-04 20:10:19
0,60,Proximity,2009-04-04 20:15:36
0,60,Proximity,2009-04-04 20:20:53
66,17,Calls,2009-04-04 20:23:29
0,60,Proximity,2009-04-04 20:26:10
0,60,Proximity,2009-04-04 20:31:27
0,60,Proximity,2009-04-04 20:36:44
0,60,Proximity,2009-04-04 20:42:00
0,60,Proximity,2009-04-04 20:47:17
76,41,Proximity,2009-04-04 20:51:53
76,41,Proximity,2009-04-04 20:52:17
0,60,Proximity,2009-04-04 20:52:33
0,60,Proximity,2009-04-04 20:57:50
0,60,Proximity,2009-04-04 21:03:06
19,29,Calls,2009-04-04 21:06:08
29,19,Calls,2009-04-04 21:06:26
0,60,Proximity,2009-04-04 21:08:22
0,60,Proximity,2009-04-04 21:13:39
0,60,Proximity,2009-04-04 21:18:55
0,60,Proximity,2009-04-04 21:24:11
0,60,Proximity,2009-04-04 21:29:28
60,0,Proximity,2009-04-04 21:32:19
60,0,Proximity,2009-04-04 21:32:34
0,60,Proximity,2009-04-04 21:34:44
0,60,Proximity,2009-04-04 21:40:01
0,60,Proximity,2009-04-04 21:45:18
0,60,Proximity,2009-04-04 22:22:13
0,60,Proximity,2009-04-04 22:27:30
23,57,Calls,2009-04-04 22:31:07
0,60,Proximity,2009-04-04 22:32:46
23,57,Calls,2009-04-04 22:35:01
0,60,Proximity,2009-04-04 22:38:03
0,60,Proximity,2009-04-04 22:43:19
0,60,Proximity,2009-04-04 22:48:36
0,60,Proximity,2009-04-04 22:53:53
0,60,Proximity,2009-04-04 22:59:10
0,60,Proximity,2009-04-04 23:04:27
0,60,Proximity,2009-04-04 23:09:44
0,60,Proximity,2009-04-04 23:15:01
0,60,Proximity,2009-04-04 23:20:18
0,60,Proximity,2009-04-04 23:25:34
0,60,Proximity,2009-04-04 23:30:51
0,60,Proximity,2009-04-04 23:36:07
0,60,Proximity,2009-04-04 23:41:24
0,60,Proximity,2009-04-04 23:46:40
0,60,Proximity,2009-04-04 23:51:57
0,60,Proximity,2009-04-04 23:57:14
0,60,Proximity,2009-04-05 00:02:31
0,60,Proximity,2009-04-05 00:07:48
0,60,Proximity,2009-04-05 00:13:05
0,60,Proximity,2009-04-05 00:18:21
0,60,Proximity,2009-04-05 00:23:38
0,60,Proximity,2009-04-05 00:28:55
